,AssessmentID,Case_ID,Agency_Text,Sex_Code_Text,AGE,Ethnic_Code_Text,ScaleSet_ID,ScaleSet,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,RecSupervisionLevelText,Scale_ID,DisplayText,DecileScore,ScoreText,AssessmentType
173,57351,52112,Probation,Male,31,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
174,57348,52110,PRETRIAL,Male,25,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
175,57356,52116,Probation,Male,35,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Married,2,Medium,7,Risk of Violence,3,Low,New
176,57343,52105,PRETRIAL,Male,40,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,4,Low,New
177,57340,52102,PRETRIAL,Male,32,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,3,Low,New
178,57359,52119,Probation,Female,27,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
179,57361,52121,PRETRIAL,Male,32,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,4,Low,New
180,57366,52126,PRETRIAL,Male,47,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,8,High,New
181,57368,52128,Probation,Female,24,African-American,22,Risk and Prescreen,English,Other,Probation,Single,2,Medium,7,Risk of Violence,4,Low,New
182,57345,52107,PRETRIAL,Male,37,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
183,57354,52114,PRETRIAL,Male,22,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,1,Low,7,Risk of Violence,5,Medium,New
184,57422,52177,Probation,Male,36,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Low,7,Risk of Violence,1,Low,New
185,57371,52131,Probation,Male,27,Hispanic,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
186,57350,41631,Probation,Female,36,African-American,17,All Scales,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
187,57355,52115,PRETRIAL,Male,27,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,3,Low,New
188,57357,52117,PRETRIAL,Male,27,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
189,57370,52130,PRETRIAL,Male,34,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,4,Low,New
190,57363,52123,PRETRIAL,Female,28,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
191,57342,52104,PRETRIAL,Female,22,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,6,Medium,New
192,57349,52111,PRETRIAL,Female,37,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
193,57344,52106,PRETRIAL,Male,44,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
194,57347,52109,PRETRIAL,Male,26,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,3,Low,New
195,57365,52125,Probation,Male,52,Caucasian,22,Risk and Prescreen,English,Other,Probation,Married,1,Low,7,Risk of Violence,2,Low,New
196,57373,52133,Probation,Male,20,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,5,Medium,New
197,57352,51228,PRETRIAL,Female,39,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,1,Low,Copy
198,57386,45012,PRETRIAL,Male,48,Caucasian,17,All Scales,English,Other,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,Copy
199,57378,52138,PRETRIAL,Male,23,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,8,High,New
200,57399,52156,Probation,Male,48,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,5,Medium,New
201,57391,52148,PRETRIAL,Male,30,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,1,Low,7,Risk of Violence,2,Low,New
202,57375,52135,PRETRIAL,Male,66,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Widowed,1,Low,7,Risk of Violence,1,Low,New
203,57384,52143,PRETRIAL,Female,23,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
204,57405,52161,Probation,Male,23,Other,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,4,Low,New
205,57401,52157,PRETRIAL,Male,53,Caucasian,22,Risk and Prescreen,English,Other,Probation,Separated,1,Low,7,Risk of Violence,1,Low,New
206,57380,52140,PRETRIAL,Male,20,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,5,Medium,New
207,57382,52141,PRETRIAL,Male,59,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
208,57396,52153,PRETRIAL,Male,20,African-American,17,All Scales,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,8,High,New
209,57403,52159,Probation,Female,32,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
210,57387,52145,Probation,Male,19,Hispanic,22,Risk and Prescreen,English,Other,Probation,Single,4,High,7,Risk of Violence,8,High,New
211,57389,52146,DRRD,Male,36,African-American,17,All Scales,English,Probation Violator,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,3,Low,New
212,57377,52137,PRETRIAL,Male,23,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
213,57390,52147,Probation,Female,32,African-American,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
214,57398,52155,Probation,Male,22,Caucasian,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
215,57385,52144,PRETRIAL,Male,21,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,7,Medium,New
216,57392,52149,Probation,Male,63,Caucasian,22,Risk and Prescreen,English,Other,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
217,57406,52162,Probation,Male,34,Hispanic,22,Risk and Prescreen,Spanish,Other,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
218,57393,52150,Probation,Male,29,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
219,57400,46961,Probation,Male,43,African-American,17,All Scales,English,Conditional Release,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
220,57379,52139,PRETRIAL,Male,19,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,8,High,New
221,57397,52154,Probation,Male,31,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
222,57376,52136,PRETRIAL,Male,36,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
223,57383,52142,PRETRIAL,Male,19,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,8,High,New
224,57381,8209,PRETRIAL,Male,55,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,Copy
225,57395,52152,PRETRIAL,Male,24,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
226,57402,52158,PRETRIAL,Female,25,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Separated,3,Medium with Override Consideration,7,Risk of Violence,6,Medium,New
227,57404,52160,PRETRIAL,Female,43,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,2,Low,New
228,57423,52178,Probation,Female,26,African-American,22,Risk and Prescreen,English,Other,Probation,Single,2,Medium,7,Risk of Violence,6,Medium,New
229,57432,52184,PRETRIAL,Female,26,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,4,High,7,Risk of Violence,10,High,New
230,57446,52196,PRETRIAL,Male,47,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
231,57444,52195,Probation,Female,50,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
232,57430,52060,PRETRIAL,Male,20,African-American,17,All Scales,English,Pretrial,Pretrial Defendant,Single,3,Medium with Override Consideration,7,Risk of Violence,9,High,Copy
233,57409,52165,PRETRIAL,Male,47,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
234,57418,52173,PRETRIAL,Female,29,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
235,57439,52190,Probation,Female,41,Asian,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
236,57434,46280,PRETRIAL,Male,24,African-American,17,All Scales,English,Pretrial,Probation,Single,2,Medium,7,Risk of Violence,6,Medium,Copy
237,57421,52176,PRETRIAL,Male,36,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
238,57442,52193,PRETRIAL,Male,33,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
239,57413,52168,PRETRIAL,Male,27,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
240,57414,52169,PRETRIAL,Male,24,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,5,Medium,New
241,57429,52182,Probation,Male,37,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,3,Low,New
242,57408,52164,PRETRIAL,Male,20,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,7,Medium,New
243,57419,52174,PRETRIAL,Male,41,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Low,7,Risk of Violence,4,Low,New
244,57424,52179,Probation,Male,30,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,6,Medium,New
245,57437,52188,DRRD,Male,28,Hispanic,17,All Scales,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
246,57411,39197,PRETRIAL,Male,52,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,Copy
247,57416,52171,PRETRIAL,Male,36,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,2,Medium,7,Risk of Violence,2,Low,New
248,57438,52189,Probation,Male,52,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Separated,1,Low,7,Risk of Violence,3,Low,New
249,57440,52191,Probation,Male,42,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
250,57410,52166,PRETRIAL,Male,23,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,6,Medium,New
251,57417,52172,PRETRIAL,Male,22,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,5,Medium,New
252,57431,52183,Probation,Female,22,Hispanic,22,Risk and Prescreen,Spanish,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,3,Low,New
253,57445,48130,PRETRIAL,Male,25,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,4,High,7,Risk of Violence,10,High,Copy
254,57426,52180,PRETRIAL,Male,31,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,4,Low,New
255,57443,52194,Probation,Male,57,African-American,22,Risk and Prescreen,English,Other,Probation,Separated,1,Low,7,Risk of Violence,1,Low,New
256,57428,52181,PRETRIAL,Female,52,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Divorced,1,Low,7,Risk of Violence,1,Low,New
257,57420,52175,PRETRIAL,Male,57,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
258,57412,52167,PRETRIAL,Female,21,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
259,57415,52170,PRETRIAL,Male,22,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,1,Low,7,Risk of Violence,5,Medium,New
260,57433,52185,Probation,Male,29,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
261,57483,52230,PRETRIAL,Female,25,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
262,57462,52211,PRETRIAL,Male,26,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,8,High,New
263,57480,52227,PRETRIAL,Male,37,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
264,57454,52204,PRETRIAL,Male,32,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,5,Medium,New
265,57488,52235,PRETRIAL,Male,27,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
266,57475,52222,PRETRIAL,Female,44,Other,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Low,7,Risk of Violence,1,Low,New
267,57478,52225,PRETRIAL,Male,22,Asian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
268,57485,52232,PRETRIAL,Female,30,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
269,57449,52199,PRETRIAL,Male,59,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
270,57464,52213,PRETRIAL,Male,33,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
271,57491,52238,PRETRIAL,Male,42,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Medium,7,Risk of Violence,4,Low,New
272,57457,52207,PRETRIAL,Male,25,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
273,57470,52218,Probation,Male,66,Hispanic,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
274,57472,23939,PRETRIAL,Male,28,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,4,High,7,Risk of Violence,9,High,Copy
275,57452,52202,PRETRIAL,Male,21,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
276,57477,52224,Probation,Male,28,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,2,Low,New
277,57456,52206,PRETRIAL,Male,23,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,8,High,New
278,57473,52220,Probation,Male,26,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
279,57447,52197,PRETRIAL,Male,26,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,6,Medium,New
280,57482,52229,Probation,Male,38,Caucasian,22,Risk and Prescreen,English,Other,Probation,Separated,1,Low,7,Risk of Violence,3,Low,New
281,57487,52234,PRETRIAL,Male,34,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,1,Low,New
282,57459,52208,PRETRIAL,Male,25,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,8,High,New
283,57461,52210,PRETRIAL,Female,35,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,5,Medium,New
284,57466,52215,PRETRIAL,Female,28,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,2,Low,New
285,57450,52200,PRETRIAL,Male,23,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
286,57484,52231,PRETRIAL,Female,28,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
287,57471,52219,Probation,Male,54,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
288,57458,50377,PRETRIAL,Male,19,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,6,Medium,Copy
289,57479,52226,PRETRIAL,Male,28,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
290,57463,52212,PRETRIAL,Male,24,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,7,Medium,New
291,57492,52239,PRETRIAL,Male,23,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,3,Low,New
292,57455,52205,PRETRIAL,Female,38,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
293,57490,52237,Probation,Male,42,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
294,57486,52233,Probation,Male,30,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Significant Other,1,Low,7,Risk of Violence,3,Low,New
295,57448,52198,PRETRIAL,Male,31,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
296,61992,56265,Probation,Male,57,Caucasian,22,Risk and Prescreen,English,Post Sentence,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
297,57451,52201,PRETRIAL,Male,23,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
298,57481,52228,PRETRIAL,Female,21,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,6,Medium,New
299,57453,52203,PRETRIAL,Female,54,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
300,57460,52209,PRETRIAL,Male,20,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,6,Medium,New
301,57467,52216,Probation,Male,30,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
302,57474,52221,PRETRIAL,Male,22,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,5,Medium,New
303,57504,52250,PRETRIAL,Male,71,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
304,57523,52267,PRETRIAL,Male,32,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,6,Medium,New
305,57502,52248,PRETRIAL,Female,30,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,9,High,New
